STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1D_I,Individuals who have used software for electronic presentations (slides) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,14.8441,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1G_I,Individuals who have transferred files - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,49.1026,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7C_I,Individuals who managed access to their personal information on the internet: refuse allowing the use of personal information for advertising purposes - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,44.6629,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1E_I,Individuals using the internet for telephoning/video calling - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,66.0959,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,4.0979,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,70.3981,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B1_I,Individuals using the internet daily or almost every day - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,79.99730000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4A_I,Individuals did not submit forms to public authorities: no need at all - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,62.2306,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1_I,Individuals using the internet for visiting or interacting with public authorities websites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,44.9788,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1A_I,Individuals using the internet for obtaining information from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,40.5285,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I9_I,Individuals who are using anti-tracking software (limiting the ability to track their activities on the internet),PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,20.6695,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B_I,Individuals using the internet - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,90.42320000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I8_I,Individuals who have ever changed the settings in their internet browser to prevent or limit the amount of cookies,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,37.0697,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5A_I,Individuals using the internet - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,91.5998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4I_I,Individuals did not submit forms to public authorities: electronic signature/ID/certificate issues - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,0.9927,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1M_I,Individuals using the internet for looking for a job or sending a job application - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,4.8785,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1T_I,Individuals using the internet for internet banking - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,57.6863,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7D_I,Individuals who managed access to personal data on the internet: read privacy policy statements before providing personal data,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,34.7527,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1X_I,Individuals using the internet for using generative AI tools - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,13.1131,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,79.8699,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2C_I,Individuals using the internet for requesting personal documents from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,7.5181,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7A_I,Individuals who managed access to their personal information on the internet: restrict access to their geographical location - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,32.0837,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1A_I,Individuals who have used word processing software - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,42.355199999999996,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,5.6962,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4G_I,Individuals did not submit forms to public authorities: personal data protection and security concerns - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,2.0008999999999997,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,19.061600000000002,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1I_I,Individuals who have modified/verified the configuration of software applic. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,30.9577,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1F_I,Individuals using the internet for finding information about goods and services - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,72.91760000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,4.2688999999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7B_I,Individuals who managed access to their personal information on the internet: limit access to their profile or content on social networking sites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,24.4283,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1B_I,Individuals using the internet for downloading official forms - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,27.874399999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4F_I,Individuals did not submit forms to public authorities: lack of skills or knowledge - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2025,,3.7549,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,C5B_I,Individuals using the internet - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,87.8116,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4F_I,Individuals did not submit forms to public authorities: lack of skills or knowledge - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,6.6489,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,6.1463,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,C5B1_I,Individuals using the internet daily or almost every day - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,75.3014,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,C5A_I,Individuals using the internet - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,89.8062,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,13.9831,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2M_I,Individuals who have purchased online photographic/telecommunic./optical equipm. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,7.1686,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4G_I,Individuals did not submit forms to public authorities: personal data protection and security concerns - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,7.753699999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2J_I,Individuals who have purchased online medicine - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,6.4121999999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1J2_I,Individuals using the internet for watching internet streamed TV (live or catch-up) from TV broadcasters - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,34.902100000000004,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2H4_I,Individuals who have purchased online: cleaning products or personal hygiene products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,5.2401,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1J1_I,"Individuals using the internet for listening to music (e.g. web radio, music streaming) or downloading music - last 3 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,26.8396,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2H1_I,"Individuals who have purchased online: deliveries from restaurants, fast-food chains, catering services - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,2.5334,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4A_I,Individuals did not submit forms to public authorities: no need at all - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,30.9979,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2C_I,Individuals who have purchased online computer equipment - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,7.7894000000000005,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1F_I,Individuals using the internet for finding information about goods and services - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,66.46640000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1A_I,Individuals using the internet for obtaining information from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,44.3608,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1G_I,Individuals using the internet for reading/downloading online newspapers/news magazines - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,43.3009,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,76.9191,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,43.3115,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,63.0549,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2H3_I,"Individuals who have purchased online: cosmetics, beauty or wellness products - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,10.895000000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,8.6101,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,14.857600000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2B1_I,Individuals who have purchased online: sporting goods (excluding sport clothing) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,6.805,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2C_I,Individuals using the internet for requesting personal documents from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,26.889999999999997,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2B_I,Individuals using the internet for claiming social security benefits from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,20.5721,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,10.3963,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,27.060499999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1B_I,Individuals using the internet for downloading official forms - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,_T,Total,_T,Total,_T,Total,2024,,50.7594,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74,Individuals aged 55-74
