STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,GEO_AREA,Geographical area,AGE,Age,SEX,Sex,EDUCATION_LEVEL,Education level,INCOME_GROUP,Income group,EMP_STATUS,Employment status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,UNIT_MULT,Unit multiplier,TIME_HORIZON_USE,Time horizon,DECIMALS,Decimals,BREAKDOWN_V7_HH,V7 Breakdowns households
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,62.4096,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F1B_I,Individuals using the internet for downloading official forms - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,70.46249999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2_I,Individuals using the internet for using public authorities services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,94.3719,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1I_I,Individuals who have modified/verified the configuration of software applic. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,45.7698,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F2B_I,Individuals using the internet for claiming social security benefits from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,23.5803,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1A_I,Individuals using the internet for e-mailing for private (non-work) purpose - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,94.7625,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,15.7052,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,C5A_I,Individuals using the internet - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,97.7707,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,2.3710999999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2J_I,Individuals who have purchased online medicine - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,10.3266,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,32.346599999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2B1_I,Individuals who have purchased online: sporting goods (excluding sport clothing) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,10.4506,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1K_I,Individuals who have written computer code - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,3.781,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,24.1621,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,C5B_I,Individuals using the internet - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,97.3257,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7D_I,Individuals who managed access to personal data on the internet: read privacy policy statements before providing personal data,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,26.812200000000004,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,H1A_I,Individuals who have used word processing software - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,69.62899999999999,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,F4G_I,Individuals did not submit forms to public authorities: personal data protection and security concerns - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,4.7947999999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2N2_I,Individuals who have purchased online tickets to sport events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,6.1673,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G1_I,Individuals who have purchased online - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,82.0821,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7A_I,Individuals who managed access to their personal information on the internet: restrict access to their geographical location - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,69.43690000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,I7B_I,Individuals who managed access to their personal information on the internet: limit access to their profile or content on social networking sites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,28.302599999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,G2M_I,Individuals who have purchased online photographic/telecommunic./optical equipm. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,9.6312,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,FRA,France,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,18.195700000000002,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1K_I,Individuals who have written computer code - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,4.9159,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H1_I,"Individuals who have purchased online: deliveries from restaurants, fast-food chains, catering services - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,7.768,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1I_I,Individuals who have modified/verified the configuration of software applic. - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,46.3382,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H3_I,"Individuals who have purchased online: cosmetics, beauty or wellness products - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,12.8115,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1H_I,Individuals using the internet for seeking health information - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,52.9901,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1G_I,Individuals who have transferred files - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,65.7061,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H2_I,Individuals who have purchased online: food or beverages from stores or from meal-kits providers - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,7.8717999999999995,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2I_I,Individuals who have purchased online ICT services (excluding software) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,4.8537,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1B_I,Individuals using the internet for downloading official forms - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,42.4458,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2G_I,Individuals who have purchased online financial products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,18.4214,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2DBIS_I,"Individuals who have purchased online computer games or video games, and computer software - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,8.6129,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2A1_I,"Individuals who have purchased online: printed books, magazines or newspapers - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,20.6419,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1D_I,Individuals who have used software for electronic presentations (slides) - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,26.6984,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2B_I,"Individuals who have purchased online clothing, footwear, sporting goods - last 12 m",PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,44.6992,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1M_I,Individuals using the internet for looking for a job or sending a job application - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,3.0772,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2B_I,Individuals using the internet for claiming social security benefits from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,4.1048,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2C_I,Individuals using the internet for requesting personal documents from public authorities - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,10.3428,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F2A_I,Individuals using the internet for income tax declaration services - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,31.348599999999998,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4J_I,Individuals did not submit forms to public authorities: another person did it on their behalf - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,3.1101,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,H1C_I,Individuals who have used spreadsheet advanced functions - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,33.9812,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4F_I,Individuals did not submit forms to public authorities: lack of skills or knowledge - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,2.1027,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7B_I,Individuals who managed access to their personal information on the internet: limit access to their profile or content on social networking sites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,32.296,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B1_I,Individuals using the internet daily or almost every day - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,86.3869,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1O_I,Individuals using the internet for doing an online course (in any subject) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,8.9314,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1U_I,Individuals using the internet for selling of goods or services (e.g. on eBay) - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,13.280800000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2N1_I,Individuals who have purchased online tickets to cultural or other events - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,24.2499,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5B_I,Individuals using the internet - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,95.6457,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,D1G_I,Individuals using the internet for reading/downloading online newspapers/news magazines - last 3 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,67.58380000000001,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F1_I,Individuals using the internet for visiting or interacting with public authorities websites - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,52.14,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,I7A_I,Individuals who managed access to their personal information on the internet: restrict access to their geographical location - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,46.843,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,C5A_I,Individuals using the internet - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,96.0303,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,G2H4_I,Individuals who have purchased online: cleaning products or personal hygiene products - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,8.6452,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
DATAFLOW,OECD.STI.DEP:DSD_ICT_HH_IND@DF_IND(1.1),ICT Access and Usage by Individuals,I,DEU,Germany,A,Annual,F4A_I,Individuals did not submit forms to public authorities: no need at all - last 12 m,PT_POP,Percentage of population,_Z,Not applicable,Y55T74,From 55 to 74 years,_T,Total,HI,High level of educational attainment,_T,Total,_T,Total,2023,,67.587,,A,Normal value,,,,,0,Units,,,2,Two,Y55_74HI,Individuals aged 55-74 with a high level of educational attainment
