REF_AREA,MEASURE,UNIT_MEASURE,AGE,SEX,EDUCATION_LEVEL,INCOME_GROUP,EMP_STATUS,TIME_PERIOD,OBS_VALUE,BREAKDOWN_V7_HH,V7 Breakdowns households
DEU,G2I_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,4.176,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2H1_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,7.262,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2H2_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,7.6569,STUD,Students aged 16-74
DEU,G2N2_I,PT_POP,Y16T74,Total,Total,Total,STUD,2021,1.2537,STUD,Students aged 16-74
DEU,G2A2_I,PT_POP,Y16T74,Total,Total,Total,RETIR_OTHER,2021,5.5783,RETIR_OTHER,Retired and other inactive aged 16-74
DEU,G2A2_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,4.5592,UNE,Unemployed aged 16-74
DEU,G2B_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,33.3722,UNE,Unemployed aged 16-74
DEU,G2N2_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,0.1766,UNE,Unemployed aged 16-74
DEU,G2H3_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,7.2033,UNE,Unemployed aged 16-74
DEU,G2H4_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,5.3163,UNE,Unemployed aged 16-74
DEU,G2H2_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,5.8663,UNE,Unemployed aged 16-74
DEU,G2C_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,8.7606,UNE,Unemployed aged 16-74
DEU,G2G_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,7.0701,UNE,Unemployed aged 16-74
DEU,G2I_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,1.7832,UNE,Unemployed aged 16-74
DEU,G2J_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,9.9271,UNE,Unemployed aged 16-74
DEU,G2K1_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,5.577,UNE,Unemployed aged 16-74
DEU,G2K2_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,2.8115,UNE,Unemployed aged 16-74
DEU,G2H1_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,12.5508,UNE,Unemployed aged 16-74
DEU,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,6.1641,UNE,Unemployed aged 16-74
DEU,G2B1_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,7.514800000000001,UNE,Unemployed aged 16-74
DEU,G2N1_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,1.7759,UNE,Unemployed aged 16-74
DEU,G2M_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,7.3076,UNE,Unemployed aged 16-74
DEU,G2A1_I,PT_POP,Y16T74,Total,Total,Total,UNE,2021,9.008,UNE,Unemployed aged 16-74
DEU,D1F_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,46.8006,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,D1B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2025,76.8862,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,H1C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,28.3669,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,H1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,66.1941,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,H1K_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,5.6745,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,H1G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,77.4075,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,H1D_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,54.4856,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,H1I_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,51.3174,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,H1H_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,65.8685,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,I7B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,33.9985,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1U_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,17.368,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,H1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,53.672,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,51.3978,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1O_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,13.5155,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,C5B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,96.2605,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4J_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,3.5410999999999997,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1T_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,59.4067,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1E_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,60.7163,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,I8_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,47.1267,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,I9_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,19.823,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,51.7501,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,84.4368,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,C5B1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,89.18430000000001,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,H1G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,59.8167,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,I7C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,48.9335,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,3.0338,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,55.44179999999999,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F1C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,30.7111,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,H1D_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,27.406599999999997,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1H_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,48.604,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F1B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,39.8966,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1M_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,6.5831,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,H1K_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,4.9798,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,4.4014999999999995,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,C5A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,96.7118,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,86.47930000000001,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4F_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,3.1178,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,H1H_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,50.5487,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,H1C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,31.097399999999997,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,I7D_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,42.1878,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,62.7439,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,D1F_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,67.95400000000001,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,H1I_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,29.0516,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,41.4072,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,I7A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,40.6218,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F2A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,63.795199999999994,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F1B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,60.2074,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F2B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,30.9018,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F2C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,35.327799999999996,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,72.43469999999999,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F4J_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,2.4255,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F4A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,34.7286,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F4G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,2.6101,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F4F_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,2.4473000000000003,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,90.6024,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,F1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,54.3875,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F2C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,8.3957,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F2A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,25.7198,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,61.677499999999995,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F2B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,3.2715,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4F_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,1.9329,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,58.0459,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F1B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,29.740699999999997,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,36.2582,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,1.1705,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4I_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,0.9286,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F4J_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,3.28,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,F1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,30.4623,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,15.4437,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H4_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,10.048,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,14.9091,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2A2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,6.6785,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H3_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,18.1313,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2N1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,23.5129,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2K2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,5.521199999999999,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,15.863,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2B1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,15.7159,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2J_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,7.6962,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2A1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,19.4076,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2K1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,6.5984,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,17.401600000000002,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2I_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,10.2174,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2N2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,6.22,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2M_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,12.152,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,49.6209,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,16.3096,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2I_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,5.826,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,55.7028,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2H2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,11.2566,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2M_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,10.154,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2H3_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,16.4411,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,8.1679,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2A1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,17.585700000000003,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2J_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,18.9392,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,15.8422,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,14.5457,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2H1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,20.4434,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2A2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,9.6181,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2H4_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,10.5055,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2K2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,6.5680000000000005,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2B1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,17.9125,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2N1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,17.2894,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2K1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,7.309400000000001,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
DEU,G2N2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2022,5.2646999999999995,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1R_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,17.01,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,G1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,73.54,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1U_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,16.41,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,C2B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,74.01,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,C5B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,88.81,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1O_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,27.04,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1M_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,20.47,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1T_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,75.85,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,72.75,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,C6E_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,65.47,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1E_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,65.55,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,F1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,39.69,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2023,85,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,17.8984,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,52.385000000000005,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2M_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,14.3685,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2N2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,1.3284,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2I_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,7.634100000000001,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,20.9844,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2K1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,6.9048,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2A1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,22.089,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2J_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,7.0019,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2B1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,17.572599999999998,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2C_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,16.4803,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2K2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,5.9897,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2N1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,4.3077,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H3_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,22.7801,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2A2_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,6.270199999999999,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2G_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,11.7628,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2H4_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,10.9992,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
FRA,G2DBIS_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,17.041500000000003,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1A_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,82.74,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,F1_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,36.63,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1E_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,62.58,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,C6E_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,34.51,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1B_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,69.34,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1T_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,72.17,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
USA,D1M_I,PT_POP,Y16T74,Total,Total,Total,SAL_SELF_FAM,2021,20.89,SAL_SELF_FAM,"""Employees, Self-employed and family workers aged 16-74"""
